0	0	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	1	
0	2	
0	2	
0	2	
0	2	
0	2	
1	2	
1	2	
1	2	
1	2	
1	2	
1	2	
1	2	
1	2	
1	2	
1	2	
1	2	
1	2	
1	2	
1	2	
1	2	
1	2	
1	2	
1	2	
1	3	
1	3	
1	3	
1	4	
1	5	
1	5	
1	5	
2	5	
2	5	
2	6	
2	6	
2	6	
3	7	
3	7	
3	7	
3	8	
3	9	
4	9	
4	9	
4	9	
4	9	
4	9	
4	9	
4	9	
4	9	
4	9	
4	10	
4	10	
4	10	
4	11	
4	11	
4	11	
4	11	
4	11	
4	11	
4	11	
4	11	
4	11	
4	11	
4	11	
4	11	
4	11	
5	11	
5	11	
5	11	
5	11	
5	11	
5	11	
6	11	
7	11	
8	11	
8	11	
8	11	
8	11	
8	11	
8	11	
8	12	
8	12	
8	13	
8	13	
8	13	
8	13	
8	13	
8	13	
8	13	
8	14	
8	14	
8	14	
8	14	
8	14	
8	14	
8	14	
8	14	
9	14	
9	14	
9	14	
9	14	
9	14	
9	14	
9	14	
9	14	
9	14	
9	14	
9	14	
9	14	
9	14	
9	15	
10	16	
10	16	
10	16	
10	16	
11	16	
11	16	
11	16	
11	16	
11	16	
11	16	
11	16	
11	16	
12	16	
12	16	
12	16	
13	16	
13	16	
13	16	
14	16	
14	16	
14	16	
14	16	
14	16	
14	17	
14	17	
14	17	
14	17	
14	17	
14	17	
15	18	
15	18	
15	18	
16	18	
16	18	
16	18	
16	18	
16	18	
17	18	
17	18	
17	19	
17	19	
17	19	
17	19	
17	19	
17	19	
17	19	
17	19	
17	19	
17	19	
17	19	
17	19	
17	19	
17	19	
17	19	
17	19	
17	19	
17	19	
17	19	
17	19	
17	19	
17	19	
17	19	
17	19	
18	19	
18	19	
18	19	
18	19	
18	19	
18	19	
18	19	
18	19	
19	20	
19	20	
19	20	
19	20	
19	20	
19	20	
19	20	
19	20	
19	20	
19	20	
19	20	
19	20	
19	20	
19	20	
19	20	
19	20	
20	20	
20	20	
20	20	
20	20	
20	20	
20	20	
20	20	
20	20	
20	20	
20	20	
20	20	
20	20	
20	20	
20	20	
20	20	
20	20	
20	20	
21	20	
21	20	
21	20	
21	20	
21	21	
21	21	
21	21	
21	21	
21	21	
21	21	
21	21	
21	21	
21	21	
21	21	
21	21	
21	21	
21	21	
21	21	
21	21	
21	21	
22	21	
22	21	
22	21	
22	21	
22	21	
22	21	
22	21	
22	21	
22	21	
22	21	
22	21	
22	21	
22	21	
23	21	
23	21	
23	21	
23	21	
23	21	
23	21	
23	21	
23	21	
23	21	
23	21	
23	21	
23	22	
23	22	
23	22	
23	22	
23	22	
23	22	
23	22	
23	22	
23	22	
23	22	
23	22	
23	22	
23	22	
23	22	
23	22	
23	22	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
23	23	
