-27.0591898545	-28.6249652193	-25.4934144897
-26.2981411681	-27.8617915708	-24.7344907653
-25.5381756488	-27.0997125281	-23.9766387695
-24.7792917552	-26.3387265082	-23.2198570022
-24.0214879477	-25.57883193	-22.4641439654
-23.2647626892	-24.8200272148	-21.7094981635
-22.5091144445	-24.0623107861	-20.9559181028
-21.7545416808	-23.3056810694	-20.2034022921
-21.0010428674	-22.5501364924	-19.4519492424
-20.2486164758	-21.7956754851	-18.7015574666
-19.4972609797	-21.0422964794	-17.95222548
-18.746974855	-20.2899979097	-17.2039518002
-17.9977565795	-19.5387782122	-16.4567349468
-17.2496046336	-18.7886358256	-15.7105734416
-16.5025174995	-18.0395691904	-14.9654658087
-15.7564936618	-17.2915767494	-14.2214105742
-15.0115316071	-16.5446569477	-13.4784062665
-14.2676298242	-15.7988082322	-12.7364514161
-13.524786804	-15.0540290524	-11.9955445557
-12.7830010398	-14.3103178594	-11.2556842201
-12.0422710267	-13.567673107	-10.5168689464
-11.3025952621	-12.8260932506	-9.77909727363
-10.5639722456	-12.0855767481	-9.04236774314
-9.82640047885	-11.3461220593	-8.30667889835
-9.08987846563	-10.6077276464	-7.57202928482
-8.35440471189	-9.87039197352	-6.83841745026
-7.61997772568	-9.13411350687	-6.1058419445
-6.88659601719	-8.3988907149	-5.37430131949
-6.15425809872	-7.66472206812	-4.64379412931
-5.42296248468	-6.9316060392	-3.91431893016
-4.69270769161	-6.19954110287	-3.18587428035
-3.96349223816	-5.46852573602	-2.45845874029
-3.23531464507	-4.73855841763	-1.73207087251
-2.50817343522	-4.00963762879	-1.00670924164
-1.78206713355	-3.28176185269	-0.282372414404
-1.05699426713	-2.55492957465	0.440941040388
-0.332953365119	-1.82913928206	1.16323255183
0.390057041236	-1.10438946444	1.88450354691
1.11203841859	-0.380678613392	2.60475545058
1.83299223152	0.341994777383	3.32398968567
2.55291994252	1.06363221209	4.04220767295
3.27182301198	1.78423519282	4.75941083113
3.98970289823	2.50380521962	5.47560057685
4.70656105754	3.22234379039	6.19077832468
5.42239894407	3.93985240099	6.90494548714
6.13721800993	4.65633254518	7.61810347468
6.85101970517	5.37178571461	8.33025369573
7.56380547777	6.0862133989	9.04139755664
8.27557677364	6.79961708554	9.75153646175
8.98633503665	7.51199825998	10.4606718133
9.6960817086	8.22335840558	11.1688050116
10.4048182292	8.93369900362	11.8759374549
11.1125460363	9.64302153332	12.5820705393
11.8192665654	10.3513274718	13.2872056589
12.5249812502	11.0586182942	13.9913442061
13.2296915222	11.7648954735	14.6944875708
13.933398811	12.4701604806	15.3966371413
14.636104544	13.1744147845	16.0977943036
15.3378101469	13.8776598519	16.7979604418
16.0385170429	14.5798971477	17.4971369381
16.7382266535	15.2811281345	18.1953251726
17.4369403982	15.9813542729	18.8925265234
18.1346596942	16.6805770217	19.5887423666
18.8313859569	17.3787978374	20.2839740765
19.5271205997	18.0760181744	20.9782230251
20.221865034	18.7722394852	21.6714905827
20.9156206689	19.4674632203	22.3637781175
21.6083889119	20.161690828	23.0550869958
22.3001711682	20.8549237546	23.7454185818
22.9909688412	21.5471634444	24.4347742379
23.6807833321	22.2384113397	25.1231553245
24.3696160403	22.9286688808	25.8105631999
25.0574683632	23.6179375057	26.4969992207
25.744341696	24.3062186506	27.1824647414
26.4302374322	24.9935137497	27.8669611146
27.115156963	25.6798242351	28.5504896909
27.7991016779	26.3651515368	29.233051819
28.4820729643	27.0494970828	29.9146488458
29.1640722076	27.7328622992	30.595282116
29.8451007913	28.41524861	31.2749529726
30.5251600969	29.0966574372	31.9536627566
31.2042515039	29.7770902007	32.6314128071
31.8823763899	30.4565483185	33.3082044613
32.5595361305	31.1350332065	33.9840390545
33.2357320993	31.8125462786	34.6589179201
33.9109656681	32.4890889468	35.3328423894
34.5852382066	33.164662621	36.0058137922
35.2585510825	33.839268709	36.677833456
35.9309056617	34.5129086167	37.3489027068
36.6023033082	35.1855837481	38.0190228683
37.2727453839	35.8572955051	38.6881952626
37.9422332487	36.5280452875	39.3564212099
38.6107682608	37.1978344933	40.0237020284
39.2783517764	37.8666645183	40.6900390345
39.9449851497	38.5345367565	41.3554335429
40.6106697329	39.2014525997	42.019886866
41.2754068764	39.867413438	42.6834003148
41.9391979287	40.5324206592	43.3459751982
42.6020442363	41.1964756493	44.0076128233
43.2639471439	41.8595797924	44.6683144954
43.9249079941	42.5217344703	45.3280815178
44.5849281277	43.1829410631	45.9869151922
45.2440088835	43.8432009489	46.6448168182
45.9021515987	44.5025155037	47.3017876937
46.5593576082	45.1608861015	47.9578291149
47.2156282452	45.8183141146	48.6129423759
47.870964841	46.4748009129	49.2671287691
48.525368725	47.1303478649	49.9203895851
49.1788412246	47.7849563365	50.5727261127
49.8313836655	48.4386276921	51.2241396389
50.4829973713	49.0913632939	51.8746314487
51.133683664	49.7431645023	52.5242028256
51.7834438634	50.3940326757	53.172855051
52.4322792876	51.0439691704	53.8205894047
53.0801912528	51.6929753408	54.4674071647
53.7271810733	52.3410525395	55.113309607
54.3732500615	52.9882021171	55.758298006
55.0183995282	53.634425422	56.4023736343
55.6626307819	54.279723801	57.0455377627
56.3059451295	54.9240985988	57.6877916602
56.948343876	55.5675511581	58.3291365939
57.5898283245	56.2100828197	58.9695738294
58.2303997764	56.8516949224	59.6091046304
58.8700595311	57.4923888034	60.2477302587
59.508808886	58.1321657974	60.8854519746
60.146649137	58.7710272376	61.5222710364
60.783581578	59.4089744552	62.1581887008
61.419607501	60.0460087793	62.7932062226
62.0547281961	60.6821315372	63.427324855
62.6889449519	61.3173440543	64.0605458494
63.3222590547	61.9516476539	64.6928704555
63.9546717894	62.5850436576	65.3242999211
64.5861844387	63.217533385	65.9548354925
65.2167982838	63.8491181537	66.584478414
65.8465146039	64.4797992794	67.2132299284
66.4753346764	65.1095780761	67.8410912767
67.1032597768	65.7384558555	68.4680636981
67.730291179	66.3664339278	69.0941484303
68.3564301549	66.9935136009	69.7193467089
68.9816779747	67.6196961812	70.3436597681
69.6060359066	68.2449829728	70.9670888404
70.2295052173	68.8693752782	71.5896351564
70.8520871715	69.4928743979	72.2112999451
71.4737830321	70.1154816304	72.8320844338
72.0945940602	70.7371982724	73.4519898481
72.7145215153	71.3580256187	74.0710174118
73.3335666548	71.9779649622	74.6891683473
73.9517307344	72.597017594	75.3064438749
74.5690150083	73.215184803	75.9228452136
75.1854207286	73.8324678767	76.5383735804
75.8009491456	74.4488681002	77.1530301909
76.415601508	75.0643867571	77.7668162588
77.0293790627	75.679025129	78.3797329963
77.6422830547	76.2927844956	78.9917816138
78.2543147273	76.9056661346	79.60296332
78.8654753221	77.5176713221	80.2132793221
79.4757660788	78.1288013321	80.8227308256
80.0851882355	78.7390574369	81.4313190341
80.6937430283	79.3484409067	82.03904515
81.3014316918	79.9569530101	82.6459103736
81.9082554587	80.5645950136	83.2519159038
82.51421556	81.1713681821	83.8570629378
83.1193132248	81.7772737784	84.4613526711
83.7235496806	82.3823130636	85.0647862976
84.3269261532	82.9864872967	85.6673650096
84.9294438665	83.5897977352	86.2690899978
85.5311040428	84.1922456345	86.8699624511
86.1319079026	84.7938322483	87.4699835568
86.7318566645	85.3945588282	88.0691545008
87.3309515457	85.9944266243	88.6674764672
87.9291937615	86.5934368846	89.2649506384
88.5265845253	87.1915908554	89.8615781953
89.1231250491	87.788889781	90.4573603172
89.7188165429	88.3853349041	91.0522981818
90.3136602152	88.9809274653	91.646392965
90.9076572725	89.5756687036	92.2396458414
91.5008089199	90.1695598561	92.8320579837
92.0931163605	90.7626021579	93.4236305632
92.684580796	91.3547968425	94.0143647494
93.2752034261	91.9461451416	94.6042617105
93.8649854488	92.5366482848	95.1933226129
94.4539280607	93.1263075	95.7815486214
95.0420324565	93.7151240136	96.3689408993
95.629299829	94.3030990497	96.9555006083
96.2157313696	94.8902338308	97.5412289084
96.801328268	95.4765295778	98.1261269582
97.3860917119	96.0619875093	98.7101959145
97.9700228877	96.6466088426	99.2934369329
98.5531229799	97.2303947929	99.875851167
99.1353931713	97.8133465736	100.457439769
99.7168346431	98.3954653965	101.03820389
100.297448575	98.9767524714	101.618144678
100.877236144	99.5572090063	102.197263282
101.456198527	100.136836208	102.775560846
102.034336898	100.71563528	103.353038517
102.611652431	101.293607426	103.929697436
103.188146295	101.870753846	104.505538744
103.763819661	102.44707574	105.080563583
104.338673697	103.022574305	105.654773088
104.912709567	103.597250736	106.228168399
105.485928438	104.171106228	106.800750649
106.058331472	104.744141972	107.372520971
106.629919829	105.316359158	107.9434805
107.20069467	105.887758976	108.513630363
107.770657152	106.458342612	109.082971692
108.339808431	107.02811125	109.651505612
108.908149662	107.597066074	110.219233251
109.475681998	108.165208265	110.786155731
110.042406591	108.732539003	111.352274178
110.608324589	109.299059467	111.917589711
111.17343714	109.864770831	112.48210345
111.737745392	110.42967427	113.045816514
112.301250489	110.993770957	113.60873002
112.863953573	111.557062064	114.170845083
113.425855787	112.119548758	114.732162816
113.98695827	112.681232208	115.292684333
114.547262161	113.242113579	115.852410743
115.106768596	113.802194034	116.411343157
115.665478709	114.361474737	116.969482682
116.223393635	114.919956848	117.526830423
116.780514506	115.477641524	118.083387487
117.33684245	116.034529925	118.639154976
117.892378598	116.590623203	119.194133992
118.447124075	117.145922514	119.748325636
119.001080007	117.700429008	120.301731006
119.554247518	118.254143837	120.854351199
120.10662773	118.807068148	121.406187313
120.658221764	119.359203088	121.95724044
121.209030738	119.910549801	122.507511674
121.759055769	120.461109432	123.057002106
122.308297974	121.010883122	123.605712827
122.856758467	121.559872009	124.153644925
123.40443836	122.108077234	124.700799487
123.951338764	122.655499931	125.247177598
124.497460789	123.202141236	125.792780343
125.042805543	123.748002282	126.337608804
125.587374131	124.2930842	126.881664062
126.131167658	124.837388119	127.424947198
126.674187229	125.380915167	127.96745929
127.216433943	125.923666472	128.509201414
127.757908901	126.465643156	129.050174645
128.298613202	127.006846344	129.590380059
